id,headline,snippet,url,word_count
5938fdad7c459f24986e4b2b,b'The Democratic Party Is in Worse Shape Than You Thought',"b'Declining turnout among minority, young and single voters is even more dangerous for Democrats than white flight.'",https://www.nytimes.com/2017/06/08/opinion/the-democratic-party-is-in-worse-shape-than-you-thought.html,1969
5732dd7438f0d83b1f371538,b'How Many People Support Trump but Don\xe2\x80\x99t Want to Admit It?',b'Donald Trump polls better online than he does by phone. Does that tell us something about November?',https://www.nytimes.com/2016/05/11/opinion/campaign-stops/how-many-people-support-trump-but-dont-want-to-admit-it.html,1604
5ad0cb0d068401528a2a88cd,"b'With Pickets and Lawsuits, Unions and Developers Go to War'","b'After decades of peace, a battle is raging in New York construction, with Related, the city\xe2\x80\x99s biggest developer, leading the charge against labor.'",https://www.nytimes.com/2018/04/13/nyregion/construction-related-companies-unions-developers-go-to-war.html,1584
5acfc61c068401528a2a85d3,b'Is Trump Serious About Trade War? China\xe2\x80\x99s Leaders Hunt for Answers',b'Some of the most powerful men in China have been seeking out experts to gain a better understanding of how to respond to President Trump\xe2\x80\x99s combative trade agenda.',https://www.nytimes.com/2018/04/12/world/asia/china-trade-war-trump.html,1664
5af31992068401528a2ad254,"b'Post Malone and Rae Sremmurd, Hip-Hop Impressionists Shaping the Stream'","b'\xe2\x80\x9cBeerbongs & Bentleys\xe2\x80\x9d and \xe2\x80\x9cSr3mm\xe2\x80\x9d are albums optimized for the streaming age: hypnotic, playlist-ready and barely albums at all.'",https://www.nytimes.com/2018/05/09/arts/music/post-malone-beerbongs-bentleys-rae-sremmurd-sr3mm-review.html,1120
5af1e0f8068401528a2ace9e,b'Behind Trump\xe2\x80\x99s Termination of Iran Deal Is a Risky Bet',b'President Trump\xe2\x80\x99s decision to pull out of the Iran nuclear deal is premised on the idea that the U.S. and its allies force a better deal with Iran through isolation and sanctions.',https://www.nytimes.com/2018/05/08/us/politics/trump-iran-nuclear-deal-news-analysis-.html,1506
5af0b440068401528a2acb9c,"b'Trump Is Expected to Leave Iran Deal, Allies Say'","b'If European diplomats are correct, the announcement will be the most consequential national security decision of President Trump\xe2\x80\x99s 15 months in office.'",https://www.nytimes.com/2018/05/07/us/politics/trump-announce-withdraw-us-iran-deal.html,1514
5ae8ceaa068401528a2abb21,"b'Apple Surprises With Solid iPhone Sales, Announces $100 Billion Buyback'","b'Apple Inc on Tuesday reported resilient iPhone sales in the face of waning global demand and promised $100 billion in additional stock buybacks, reassuring investors that its decade-old smartphone invention had life in it yet.'",https://www.nytimes.com/reuters/2018/05/01/business/01reuters-apple-results.html,1015
593bb55b7c459f24986e5274,b'\xe2\x80\x98I Want My Government to Ask Questions\xe2\x80\x99',"b'Our Top 10 Comments of the Week: Readers debate the Comey testimony, British election results and the sad state of American air travel.'",https://www.nytimes.com/2017/06/10/insider/i-want-my-government-to-ask-questions.html,847
5aedc31f068401528a2ac70f,"b'Buffett Craves More Apple Shares, Endorses Its Buybacks'",b'Billionaire Warren Buffett has been buying a boatload of Apple Inc shares and on Saturday suggested he would buy even more shares at the right price.',https://www.nytimes.com/reuters/2018/05/05/business/05reuters-berkshire-buffett.html,1009
591de8b17c459f24986e0626,b'Stocks Are Responding to Washington. That\xe2\x80\x99s Bad News for Markets.',"b'Even after Wednesday\xe2\x80\x99s sell-off, the market is still trading at a multiple that is hard to justify in the absence of President Trump\xe2\x80\x99s promised tax cut.'",https://www.nytimes.com/2017/05/18/business/dealbook/stocks-are-responding-to-washington-thats-bad-news-for-markets.html,379
5a135fc77c459f246b636607,b'U.S. Airstrikes in Afghanistan Take Aim at Taliban Opium Labs',b'The airstrikes are part of what is expected to be a sustained campaign targeting a lucrative source of funding for the Taliban.',https://www.nytimes.com/2017/11/20/world/asia/airstrikes-taliban-opium.html,553
5a61157a10f40f00018bcbc2,b'Two Federal Reserve Openings Provide One Chance to Counter Trump',"b'The Fed is likely to get a new chairman next month, but there are still two job openings just below that post. President Trump controls one. Opponents see the other as an opportunity.'",https://www.nytimes.com/2018/01/18/us/politics/federal-reserve-trump.html,1213
5a330f737c459f246b63b239,"b'In Myanmar, Echoes of Past Horrors Are Amplified'",b'Leaders appear indifferent to international condemnation of their ethnic cleansing of the Rohingya.',https://www.nytimes.com/2017/12/14/opinion/myanmar-rohingya-ethnic-cleansing.html,857
5a5609f47c459f29e79b3302,b'DealBook Briefing: Buffett Succession Plan Gets Clearer',"b'The Berkshire Hathaway head has named Greg Abel and Ajit Jain as vice chairmen, reviving speculation about his eventual successor as C.E.O.'",https://www.nytimes.com/2018/01/10/business/dealbook/buffett-berkshire-abel-jain.html,2298
568ff32838f0d8376e3ded10,b'New York City',b'New books include Gerard Koeppel\xe2\x80\x99s \xe2\x80\x9cCity on a Grid: How New York Became New York.\xe2\x80\x9d',https://www.nytimes.com/2016/01/10/books/review/new-york-city.html,1035
5a30fa467c459f246b63a763,"b'In Pittsburgh, the Airport Is a Destination'","b'It\xe2\x80\x99s open to non-passengers for shopping, dining and meeting people at the gate. Here\xe2\x80\x99s how \xe2\x80\x94 and why \xe2\x80\x94 it works.'",https://www.nytimes.com/2017/12/13/travel/pittsburgh-airport-destination-for-public.html,894
5ab0f387068401528a298cb2,b'What to Expect From Powell\xe2\x80\x99s First Fed Meeting: DealBook Briefing',b'Fed policymakers conclude their March rate-setting meeting on Wednesday. It is the first such session with Jerome H. Powell as the central bank\xe2\x80\x99s new chairman.',https://www.nytimes.com/2018/03/20/business/dealbook/facebook-data-cambridge-analytica.html,2917
5a5506537c459f29e79b30c4,b'Cambodia Finds New Target for Real Estate: Chinese Investors',"b'Chinese investors are flocking to Phnom Penh, which is experiencing a building boom as its towers push higher into the sky.'",https://www.nytimes.com/2018/01/09/business/cambodia-real-estate.html,1124
5a8a3ade10f40f00018c1bc4,"b'Tools of Trump\xe2\x80\x99s Fixer: Payouts, Intimidation and the Tabloids'","b'Beyond facilitating a $130,000 payment to silence a pornographic film actress, Donald Trump\xe2\x80\x99s lawyer spent years making aggressive behind-the-scenes efforts to protect him.'",https://www.nytimes.com/2018/02/18/us/politics/michael-cohen-trump.html,2438
594e463a7c459f257c1abcc6,"b'Trump\xe2\x80\x99s Washington News of the Week: Health Care Bill, Karen Handel and James Comey'",b'Worried that you missed an important political story this week? You\xe2\x80\x99re not alone. Catch up on a busy week of news.',https://www.nytimes.com/2017/06/24/us/politics/trump-news.html,679
